,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,40,000 1 Lacs+","90,000 90 Thou+",Nil,Nil,Nil,Nil,"Rs 2,30,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI  31,602 31 Thou+ Canara  16,552 16 Thou+ Union  2,46,922 2 Lacs+ ICICI  1,75,874 1 Lacs+ Union  15,000 15 Thou+","Union  1,74,904 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,60,854 6 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,"Postal  2,58,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,58,000 2 Lacs+"
5,iv,(b) LIC or other insurance Policies,"LIC  11,63,677 11 Lacs+","LIC  11,89,220 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 23,52,897 23 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Tata Hexa MP-47-CA-5222 Year 2019  14,00,000 14 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 14,00,000 14 Lacs+"
8,vii,Jewellery (give details weight value),"3,00,000 3 Lacs+","7,00,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,00,000 10 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"34,89,627 34 Lacs+","24,12,124 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 59,01,751 59 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 34,89,627 34 Lacs+","Rs 24,12,124 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 59,01,751 59 Lacs+"
