,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"25,00,000 25 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 25,00,000 25 Lacs+"
2,i,Loans due to Individual / Entity,"20,00,000 20 Lacs+ 1,63,04,872 1 Crore+ 20,00,000 20 Lacs+ 57,50,000 57 Lacs+ 10,00,000 10 Lacs+ 5,50,000 5 Lacs+ 1,00,00,000 1 Crore+ 2,50,000 2 Lacs+ 3,00,000 3 Lacs+ 33,76,676 33 Lacs+ 30,00,000 30 Lacs+ 50,00,000 50 Lacs+ 13,00,000 13 Lacs+ 5,00,000 5 Lacs+ 31,20,000 31 Lacs+ 85,84,875 85 Lacs+ 10,00,000 10 Lacs+ 19,44,148 19 Lacs+ 2,43,359 2 Lacs+ 79,30,000 79 Lacs+ 4,00,00,000 4 Crore+ 1,00,00,000 1 Crore+ 13,00,000 13 Lacs+ 1,61,36,475 1 Crore+ 7,00,000 7 Lacs+ 79,66,128 79 Lacs+ 9,00,000 9 Lacs+ 4,700 4 Thou+ 9,00,000 9 Lacs+ 21,80,000 21 Lacs+ 22,80,580 22 Lacs+ 15,00,000 15 Lacs+ 18,04,06,185 18 Crore+ 10,50,000 10 Lacs+","2,40,000 2 Lacs+ 2,01,022 2 Lacs+ 2,01,024 2 Lacs+ 75,000 75 Thou+ 1,45,000 1 Lacs+ 2,00,000 2 Lacs+ 1,70,000 1 Lacs+ 2,01,023 2 Lacs+ 1 4,22,068 4 Lacs+ 9,81,725 9 Lacs+ 25,20,071 25 Lacs+ 1,50,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 34,49,84,932 34 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"33,94,77,998 33 Crore+","55,06,934 55 Lacs+",Nil,Nil,Nil,Nil,"Rs 34,49,84,932 34 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","15,30,34,486 15 Crore+ 11,80,05,872 11 Crore+ 21,72,065 21 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 27,32,12,423 27 Crore+"
19,iv,Totals (Calculated as Sum of Values),"Rs 61,51,90,421 61 Crore+","Rs 55,06,934 55 Lacs+",Nil,Nil,Nil,Nil,"Rs 62,06,97,355 62 Crore+"
