,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Indusind Bank 140 Machine  20,52,147 20 Lacs+ Sundaram Finance  7,72,937 7 Lacs+","Indusind Bank Thar Loan  5,25,970 5 Lacs+ Indusind Fortuner- Loan  2,80,784 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 36,31,838 36 Lacs+"
2,i,Loans due to Individual / Entity,"Ashok KR Agarwals  5,31,956 5 Lacs+ Binod Moktan  13,40,689 13 Lacs+ D Tamang  19,18,397 19 Lacs+ Geeta Sharma  18,63,342 18 Lacs+ Iftekharuddin Sultan  8,54,781 8 Lacs+ Legden Wangdi Bhutia  18,22,902 18 Lacs+ Mahesh Ojha  10,74,269 10 Lacs+ Nima Doma Tamang  12,47,224 12 Lacs+ Maria Gorffi  7,03,367 7 Lacs+ Prativa  5,67,237 5 Lacs+ Rohald Rai  2,12,723 2 Lacs+ Sani Sherpa  10,65,984 10 Lacs+ Sarada Mukhi  18,88,075 18 Lacs+ Sharmistha Tarafder Lepcha  8,60,362 8 Lacs+ Urmila Rai  4,32,666 4 Lacs+ Younesh Lepcha  7,52,609 7 Lacs+ Amit Mukhia  20,402 20 Thou+ Anand Kr Lakhotia  14,98,861 14 Lacs+ Anupama Sada  12,11,406 12 Lacs+ Anup Gadal  3,03,106 3 Lacs+ Bibhas Pradhan  43,34,252 43 Lacs+ Chandra Kumar Chettri  10,09,542 10 Lacs+ Dilkumar Rai  9,96,722 9 Lacs+ Dipendra Chhetri  4,11,908 4 Lacs+ Dipesh Rai  14,98,860 14 Lacs+ Guman Singh Chhetri  5,55,133 5 Lacs+ Hemlata Bhadani  7,21,673 7 Lacs+ Indra Kr, Tamang  1,397 1 Thou+ Jeten Namgyal Bhutia  11,10,187 11 Lacs+ Jibsom Wangdi Lepcha  22,20,054 22 Lacs+ Josraj Dornal  2,22,053 2 Lacs+ Justin Bhutia  7,07,794 7 Lacs+ Kewal Singh  4,44,107 4 Lacs+ Kumar Sharma  7,57,489 7 Lacs+ Kusum Chetri  5,55,134 5 Lacs+ Lakpa Nampgya  6,08,122 6 Lacs+ Milan Pokhrel  1,25,000 1 Lacs+ Mahendra  6,51,211 6 Lacs+ Nimring Bhutia  11,10,266 11 Lacs+ Phanush Lepcha  67,81,350 67 Lacs+ Prabhav Bhadani  2,22,053 2 Lacs+ Ranjit Thakur  9,43,727 9 Lacs+ Santosh Tamang  19,02,865 19 Lacs+","Badhya Rai U/sec Loan  1,50,000 1 Lacs+ Bibhas Pradhan U/sec Loan  2,00,000 2 Lacs+ Ratnaraj Chettri  50,00,000 50 Lacs+",Nil,"Ruden Sada Lepcha  54,26,575 54 Lacs+ Sashi Lepcha  70,00,000 70 Lacs+",Nil,Nil,"Rs 6,58,37,832 6 Crore+"
3,i,Any other Liability,"Arina Lepcha  24,66,000 24 Lacs+ Arun Rai  12,87,000 12 Lacs+ Augustin Lepcha  33,66,000 33 Lacs+ Barun Subba  30,69,000 30 Lacs+ Bhim Bahadur Rai  15,84,000 15 Lacs+ Bhim Pradhan  14,85,000 14 Lacs+ Bibhas Pradhan  3,51,074 3 Lacs+ Bijay Pradhan  14,85,000 14 Lacs+ Bijay Rai  9,90,000 9 Lacs+ Chetan Bhansali  17,82,000 17 Lacs+ Chunchula Bhutia  9,90,000 9 Lacs+ Dilkumar Rai  5,84,000 5 Lacs+ Ganga Ram Bhujel  3,36,085 3 Lacs+ Jitendra Ram  6,85,000 6 Lacs+ Josraj Dhangal  34,65,000 34 Lacs+ Lalit Ram  14,85,000 14 Lacs+ Manika Rai  15,84,000 15 Lacs+ Maya Subba  17,82,000 17 Lacs+ Md Hamidul  14,85,000 14 Lacs+ MD Jamirul Islam  15,26,500 15 Lacs+ Neela Pradhan  8,83,000 8 Lacs+ Nirmala Mangrati  5,02,030 5 Lacs+ Nirmala Subha  87,000 87 Thou+ Parash Mani Mishra  81,000 81 Thou+ Rojeemit Lepcha  6,93,000 6 Lacs+ Rupen Subha  14,85,000 14 Lacs+ Sabitra Devi Agarwal 8,84,000 8 Lacs+ Sah Somd and Life  3,72,240 3 Lacs+ Sajay Rai  10,89,000 10 Lacs+ Satosh Subba  17,82,000 17 Lacs+ Sapna Rai  12,87,000 12 Lacs+ sarita Baraily  14,80,000 14 Lacs+ Shreyash Bansali Jain  17,82,000 17 Lacs+ Siran Barman  49,000 49 Thou+ Subhadra Rai  13,86,000 13 Lacs+ Sukmit Lepcha  11,88,000 11 Lacs+ Tej Bahadur Tamang  2,97,000 2 Lacs+ Sushil Kr, Bhadami  3,33,080 3 Lacs+ Yedi Lepcha  9,69,558 9 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,84,17,567 4 Crore+"
4,i,Grand Total of Liabilities (as per affidavit),"9,93,03,908 9 Crore+","93,06,754 93 Lacs+",Nil,"1,24,26,575 1 Crore+",Nil,Nil,"Rs 12,10,37,237 12 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
