,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"LIC of Indai As On 12-04-2024  59,39,364 59 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 59,39,364 59 Lacs+"
2,i,Loans due to Individual / Entity,"Ch.Subramanyam  1,00,000 1 Lacs+ M.P.Raghunath  5,00,000 5 Lacs+ M.V.Prasada Rao  1,48,000 1 Lacs+ N N Construction  3,00,000 3 Lacs+ Other unsequred loans 20,00,000 20 Lacs+ Sahasra Enterprises  1,00,00,000 1 Crore+ SVK Shipping 40,00,000 40 Lacs+ Haigreeva infratech  2,60,00,000 2 Crore+ Bharathavarma Stones and Miners 12,00,000 12 Lacs+","P.RAmesh Babu 25,02,295 25 Lacs+ P.V.Rao  1,46,69,660 1 Crore+ M.V. Prasada Rao 2,00,000 2 Lacs+ Haigreeva infratech 30,00,000 30 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,46,19,955 6 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"5,01,87,364 5 Crore+","2,03,71,955 2 Crore+",Nil,Nil,Nil,Nil,"Rs 7,05,59,319 7 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 5,01,87,364 5 Crore+","Rs 2,03,71,955 2 Crore+",Nil,Nil,Nil,Nil,"Rs 7,05,59,319 7 Crore+"
