,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"HDFC Car Loan MG Car  5,18,347 5 Lacs+ ICICI Bank Car Loan  9,46,575 9 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 14,64,922 14 Lacs+"
2,i,Loans due to Individual / Entity,"Chetan Sharma  54,86,050 54 Lacs+ Jyoti Sharma  18,71,450 18 Lacs+ SK Ghambir HUF  4,00,000 4 Lacs+ Dinesh Kumar Gupta  2,50,000 2 Lacs+ Ushdev International Ltd.  15,00,000 15 Lacs+ Porval Builcon Pvt. Ltd.  10,00,000 10 Lacs+ Shushila  50,00,000 50 Lacs+ Jata Dhari Builder Pvt. Ltd.  15,00,000 15 Lacs+ Vinod Kumar Agg  41,00,000 41 Lacs+ Mahendar Singh  50,00,000 50 Lacs+ Manish Gahi  10,00,000 10 Lacs+ Gharonda Nirman Pvt. Ltd.  10,00,000 10 Lacs+ Beta Nirman Pvt. Ltd.  10,00,000 10 Lacs+","Chetan Sharma  78,64,200 78 Lacs+ Vikas Sharma  2,02,051 2 Lacs+ Eti Sharma  17,72,000 17 Lacs+ Hyoti Sharma  23,00,000 23 Lacs+ Nisha Ghai  5,00,000 5 Lacs+ Dinesh Kumar Gupta  2,50,000 2 Lacs+ Ranjeet Chaudhry  3,00,000 3 Lacs+ Lal ji Mal om kar  1,48,501 1 Lacs+ Suprim Global  2,47,500 2 Lacs+ Om Prakash Sharma  2,04,02,219 2 Crore+ Shivas Sports Pvt. Ltd.  34,22,351 34 Lacs+ Shivas departmental store  6,32,000 6 Lacs+ Sunrise  6,90,000 6 Lacs+ Rakhi Sharma  4,00,000 4 Lacs+ Mohit 6,00,000 6 Lacs+ Himanshi  3,00,000 3 Lacs+ Kuldeep 5,70,000 5 Lacs+ Dinesh Kumar Jain  25,00,000 25 Lacs+ Naresh  1,57,878 1 Lacs+ Mahindar Singh  25,00,000 25 Lacs+ SH Model School 3,94,000 3 Lacs+ AU Small Finance Bank  90,33,344 90 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,42,93,544 8 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"3,05,72,422 3 Crore+","5,51,86,043 5 Crore+",Nil,Nil,Nil,Nil,"Rs 8,57,58,465 8 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,"Income Tax Appeal Filed  33,30,046 33 Lacs+",Nil,Nil,Nil,Nil,"Rs 33,30,046 33 Lacs+"
19,iv,Totals (Calculated as Sum of Values),"Rs 3,05,72,422 3 Crore+","Rs 5,85,16,090 5 Crore+",Nil,Nil,Nil,Nil,"Rs 8,90,88,512 8 Crore+"
