,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil
2,i,Loans due to Individual / Entity,"Unsecured Loan Ajay Sharma  50,000 50 Thou+ Unsecured Loan Vijay Sharma  50,000 50 Thou+ Unsecured Loan Lalit Nayyar  12,00,000 12 Lacs+ Unsecured Loan Sushil Kumar Chauhan  7,00,000 7 Lacs+","Unsecured Loan Avneet Chauhan  1,50,000 1 Lacs+ Unsecured Loan Babita Sharma  50,000 50 Thou+ Unsecured Loan Madan Kaushik  90,000 90 Thou+",Nil,Nil,Nil,Nil,"Rs 22,90,000 22 Lacs+"
3,i,Any other Liability,"19,39,131 19 Lacs+","Shripal Jain  5,00,000 5 Lacs+ Neeraj Singhal  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 29,39,131 29 Lacs+"
4,i,Grand Total of Liabilities (as per affidavit),"39,39,132 39 Lacs+","12,90,000 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 52,29,132 52 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 39,39,131 39 Lacs+","Rs 12,90,000 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 52,29,131 52 Lacs+"
