,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"24,000 24 Thou+","23,000 23 Thou+",Nil,"10,000 10 Thou+",Nil,Nil,"Rs 57,000 57 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Saving & Current Account 32,34,778 32 Lacs+","Saving Accounts  16,540 16 Thou+",Nil,Nil,Nil,Nil,"Rs 32,51,318 32 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","JPG Biotech Producer Co Ltd, 5000 Eq Share  50,000 50 Thou+ JPG Producer Co Ltd, 10000 Eq Share  1,00,000 1 Lacs+ JPG Cold Storage P Ltd, 250 Eq Shares  25,000 25 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 1,75,000 1 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  17,65,237 17 Lacs+","LIC  9,63,729 9 Lacs+",Nil,"LIC  5,40,000 5 Lacs+",Nil,Nil,"Rs 32,68,966 32 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","4 Cars, 4 Tractors, 2 Bikes  93,50,000 93 Lacs+","3 Tractor  19,50,000 19 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,13,00,000 1 Crore+"
8,vii,Jewellery (give details weight value),"20 Tola  9,60,000 9 Lacs+","72 Tola  34,56,000 34 Lacs+",Nil,Nil,Nil,Nil,"Rs 44,16,000 44 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,55,09,016 1 Crore+","64,09,269 64 Lacs+",Nil,"5,50,000 5 Lacs+",Nil,Nil,"Rs 2,24,68,285 2 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,55,09,015 1 Crore+","Rs 64,09,269 64 Lacs+",Nil,"Rs 5,50,000 5 Lacs+",Nil,Nil,"Rs 2,24,68,284 2 Crore+"
