,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"50,000 50 Thou+","40,000 40 Thou+",Nil,Nil,Nil,Nil,"Rs 90,000 90 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI, Gasuapara Branch No 3097535xxxxx  49,083 49 Thou+ SBI, Barengapara Branch No 1167224xxxxx  6,638 6 Thou+ SBI, Branch, Baghmara, No 4162103xxxxx for Election Purpose  75,000 75 Thou+","North East Small Finance Bank Tura Branch No 5022000060xxxxx  10,152 10 Thou+ SBI, Barenggapara, Branch No 4128708xxxxx  50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,90,873 1 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"TATA AIA LIfe Insurance Policy No. U229752294 SA 5000000/- Per Annum 155487/-  50,00,000 50 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 50,00,000 50 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Fortuner ML08J1983 Second Hand Purchase Year 2023  9,00,000 9 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,00,000 9 Lacs+"
8,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"51,80,721 51 Lacs+","10,00,152 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 61,80,873 61 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 51,80,721 51 Lacs+","Rs 10,00,152 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 61,80,873 61 Lacs+"
