,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,"PB Fin 15,92,000 15 Lacs+ JK Car  17,53,000 17 Lacs+ TRPLA  5,19,000 5 Lacs+ TRPLA  4,14,000 4 Lacs+ TRPLA  4,62,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 47,40,000 47 Lacs+"
2,i,Loans due to Individual / Entity,"Unsecured loan to Praveen Kanta 5,00,000 5 Lacs+ Aakash Dutta  2,63,800 2 Lacs+ Behari Singh (Moughla)  10,00,000 10 Lacs+ Bhupinder Singh  2,14,700 2 Lacs+ Black Diamond Asphalt Co  2,01,314 2 Lacs+ Dutta Filling Station.  11,01,274 11 Lacs+ Dutta Service Station  1,97,091 1 Lacs+ Hamara Pump  13,09,128 13 Lacs+ Hardik Traders  8,38,411 8 Lacs+ JK Cement Pipes  5,15,300 5 Lacs+ Kamal Singh (Contractor)  4,72,328 4 Lacs+ Lakshmi Stone Crusher  6,05,307 6 Lacs+ Mahalaxmi Engineers & Traders  5,96,000 5 Lacs+ Mahalaxmi Stone Crusher  20,47,200 20 Lacs+ Master Gandharab Singh  6,50,000 6 Lacs+ Neeraj Traders.  5,57,345 5 Lacs+ Nittin Singh (mogla)  13,35,000 13 Lacs+ Pindu Material Payment.  5,32,100 5 Lacs+ Preeti Building Solutions.  33,64,640 33 Lacs+ Puran Singh.  1,67,400 1 Lacs+ Rachna Spares  15,307 15 Thou+ Rakesh Kumar  13,88,200 13 Lacs+ Ramesh Chander  2,85,465 2 Lacs+ Rano Devi  1,40,000 1 Lacs+ SK Filling Station  2,48,771 2 Lacs+ Shabinder Material Payment.  8,10,330 8 Lacs+ Sharma Cement And Building Material  99,874 99 Thou+ Shree Ram Engineering  4,05,133 4 Lacs+ Siot Filling Station  13,05,800 13 Lacs+ Sukhdev Singh  3,65,200 3 Lacs+ Suresh Kumar Material Payment  10,23,510 10 Lacs+ Sushma Thakur  6,00,000 6 Lacs+ Taj Bahadur 2,63,400 2 Lacs+ Tirath Ram  2,00,000 2 Lacs+ Verinder Singh Rana  5,00,000 5 Lacs+ Vikram  5,00,000 5 Lacs+ Mir Fabricators  6,37,813 6 Lacs+ Others  2,74,80,150 2 Crore+ Payable Agst Material  12,52,100 12 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,39,89,391 5 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"5,39,89,000 5 Crore+","47,40,000 47 Lacs+",Nil,Nil,Nil,Nil,"Rs 5,87,29,000 5 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,"29,34,000 29 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 29,34,000 29 Lacs+"
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,"3,14,36,000 3 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 3,14,36,000 3 Crore+"
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),"3,43,70,000 3 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 3,43,70,000 3 Crore+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 8,83,59,391 8 Crore+","Rs 47,40,000 47 Lacs+",Nil,Nil,Nil,Nil,"Rs 9,30,99,391 9 Crore+"
