,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"2,12,376 2 Lacs+",90,"1,47,600 1 Lacs+",Nil,Nil,Nil,"Rs 3,60,066 3 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","8,55,41,988 8 Crore+ 12,07,57,388 12 Crore+ 19,848 19 Thou+","20,54,99,868 20 Crore+ 4,40,02,572 4 Crore+ 25,63,010 25 Lacs+","4,58,021 4 Lacs+ 9,30,000 9 Lacs+",Nil,Nil,Nil,"Rs 45,97,72,695 45 Crore+"
3,iii,"Bonds, Debentures and Shares in companies","3,00,000 3 Lacs+ 4,04,94,633 4 Crore+ 3,59,03,530 3 Crore+","2,00,000 2 Lacs+ 4,04,54,638 4 Crore+ 19,28,998 19 Lacs+ 54,63,386 54 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,47,45,185 12 Crore+"
4,iv,"(a)  NSS, Postal Savings etc","87,48,000 87 Lacs+","4,71,00,000 4 Crore+",Nil,Nil,Nil,Nil,"Rs 5,58,48,000 5 Crore+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"86,01,60,375 86 Crore+","49,62,22,999 49 Crore+","8,84,15,157 8 Crore+",Nil,Nil,Nil,"Rs 1,44,47,98,531 144 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)","14,00,000 14 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 14,00,000 14 Lacs+"
8,vii,Jewellery (give details weight value),"6,76,86,552 6 Crore+","8,12,23,449 8 Crore+","1,28,96,674 1 Crore+",Nil,Nil,Nil,"Rs 16,18,06,675 16 Crore+"
9,viii,"Other assets, such as values of claims / interests","1,26,73,899 1 Crore+","1,94,61,681 1 Crore+","27,888 27 Thou+",Nil,Nil,Nil,"Rs 3,21,63,468 3 Crore+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"1,23,38,98,588 123 Crore+","94,41,20,690 94 Crore+","10,28,75,340 10 Crore+",Nil,Nil,Nil,"Rs 2,28,08,94,618 228 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,23,38,98,589 123 Crore+","Rs 94,41,20,691 94 Crore+","Rs 10,28,75,340 10 Crore+",Nil,Nil,Nil,"Rs 2,28,08,94,620 228 Crore+"
