,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,80,000 1 Lacs+","40,000 40 Thou+",Nil,Nil,Nil,Nil,"Rs 2,20,000 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Federal bank, Koramangala br., Bengaluru SB No 1437010020xxxxx  40,85,040.90 40 Lacs+ BOI, Banaswadi br., Bengaluru SB No 84371011000xxxxx  1,38,569.87 1 Lacs+ BOI, Scout camp road, Doddaballapura SB No 84841011002xxxxx  2,000 2 Thou+ Indian Overseas bank Deshadapete, Doddaballapura SB No 34230200000xxxxx  2,000 2 Thou+","HDFC Bank, Indiranagar double road br., bengaluru SB No 5010019980xxxxx  33,756.31 33 Thou+ BOM Bank, Indiranagar double road br., bengaluru SB No 6016086xxxxx  53,831.65 53 Thou+",Nil,Nil,Nil,Nil,"Rs 43,15,198.73 43 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Jaroda Shares Investment JP Nagar Bengaluru  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,00,000 5 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy 698734809 Residency Road br., bangalore  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 5,00,000 5 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Volkswagen Polo GT-1.2 TSI KA05MZ0045 model:2019  9,76,000 9 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 9,76,000 9 Lacs+"
8,vii,Jewellery (give details weight value),"Inherited from family 250grms gold 1) Neck Chain 3 - 150grms 2) Bracelet 1 - 60grms 3) Rings 2 - 40grms 16,00,000 16 Lacs+","Gift in Marriage from father home 250grms 1) Mangalya chain 1 - 100gms 2) Bangles 4 - 50gms 3) Padaka - 1 - 50gms 4) Earrings 2 sets 100gms  15,00,000 15 Lacs+ Silver 2KG  1,50,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 32,50,000 32 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"79,83,609 79 Lacs+","17,77,587 17 Lacs+",Nil,Nil,Nil,Nil,"Rs 97,61,196 97 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 79,83,610.77 79 Lacs+","Rs 17,77,587.96 17 Lacs+",Nil,Nil,Nil,Nil,"Rs 97,61,198.73 97 Lacs+"
