,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"UGB Madkot 1,00,00,000 1 Crore+ BOB Pithoragarh  30,00,000 30 Lacs+ Sehkari Bank Haldwani  40,00,000 40 Lacs+ Gramin Bank Madkot 10,00,000 10 Lacs+","SBI Bangapani  40,00,000 40 Lacs+ Vehical Loan BOB Pithoragarh  10,00,000 10 Lacs+ BOB Pithoragarh  10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,40,00,000 2 Crore+"
2,i,Loans due to Individual / Entity,"Vidhansabha  4,08,879 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,08,879 4 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"1,85,00,000 1 Crore+","60,00,000 60 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,45,00,000 2 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 1,84,08,879 1 Crore+","Rs 60,00,000 60 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,44,08,879 2 Crore+"
