,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil
2,i,Loans due to Individual / Entity,"One Developers Pvt Ltd, Mortgage Loan  7,25,00,000 7 Crore+ Gaddam Vinod, Hand Loan  25,00,000 25 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 7,50,00,000 7 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"7,50,00,000 7 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 7,50,00,000 7 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,"1,85,10,094 1 Crore+","6,24,232 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,91,34,326 1 Crore+"
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),"1,85,10,094 1 Crore+","6,24,232 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,91,34,326 1 Crore+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","Income Tax (Appealwith CIT-Appeals) Vide Appeal No. NFAC/2020-21/10216652  2,64,08,801 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,64,08,801 2 Crore+"
19,iv,Totals (Calculated as Sum of Values),"Rs 11,99,18,895 11 Crore+","Rs 6,24,232 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,05,43,127 12 Crore+"
