,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"40,000 40 Thou+",Nil,Nil,"20,000 20 Thou+",Nil,Nil,"Rs 60,000 60 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Canara Bank Enmoor SB No 160010100xxxxx  32,881.25 32 Thou+ Murulya Enmoor Primary agriculture Co-op Society SB No 0000100xxxxx  2,294 2 Thou+ Murulya Enmoor Primary agriculture Co-op Society SB No 0000100xxxxx  926 9 Hund+ Bank of Baroda Sullia Br SB No 7059010001xxxxx 2,000 2 Thou+",Nil,Nil,"Canara Bank Enmoor SB No 160010800xxxxx  69,401 69 Thou+ HDFC Sriram pette Sullia No 5010010703xxxxx  1,154 1 Thou+ Murulya Enmoor Primary agriculture Co-op Society SB No 0000100xxxxx  15,167 15 Thou+ Murulya Enmoor Primary agriculture Co-op Society SB No 0000100xxxxx  805 8 Hund+",Nil,Nil,"Rs 1,24,628.25 1 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"Gold Necklace 32g 1,80,000 1 Lacs+ Gold Chain 18g 1,00,000 1 Lacs+ 4 Bangales 34g 1,90,000 1 Lacs+ 2 Earings 16g 88,000 88 Thou+ Silver Utensils 1200g  84,000 84 Thou+",Nil,Nil,"Gold Necklace 18g 1,00,000 1 Lacs+ Gold Chain 16g 88,000 88 Thou+ 2 Bangales 16g 88,000 88 Thou+ 2 Earings 16g 88,000 88 Thou+ Silver Utensils 500g 35,000 35 Thou+",Nil,Nil,"Rs 10,41,000 10 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"7,20,101.25 7 Lacs+",Nil,Nil,"5,05,527 5 Lacs+",Nil,Nil,"Rs 12,25,628.25 12 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 7,20,101.25 7 Lacs+",Nil,Nil,"Rs 5,05,527 5 Lacs+",Nil,Nil,"Rs 12,25,628.25 12 Lacs+"
