,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"SKNS Bank, Main Branch  1,39,68,260 1 Crore+ SKNS Bank, Main Branch  44,36,656 44 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,84,04,916 1 Crore+"
2,i,Loans due to Individual / Entity,"Unsecured loan  97,12,243 97 Lacs+","Unsecured Loan  2,75,159 2 Lacs+","Unsecured loan  68,00,000 68 Lacs+",Nil,Nil,Nil,"Rs 1,67,87,402 1 Crore+"
3,i,Any other Liability,"Advance and Creditor  1,49,78,262 1 Crore+","Advance and Creditor  69,855 69 Thou+","Advance and Creditor  19,12,742 19 Lacs+",Nil,Nil,Nil,"Rs 1,69,60,859 1 Crore+"
4,i,Grand Total of Liabilities (as per affidavit),"4,30,95,421 4 Crore+","3,45,014 3 Lacs+","87,12,742 87 Lacs+",Nil,Nil,Nil,"Rs 5,21,53,177 5 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 4,30,95,421 4 Crore+","Rs 3,45,014 3 Lacs+","Rs 87,12,742 87 Lacs+",Nil,Nil,Nil,"Rs 5,21,53,177 5 Crore+"
