,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Gokul Aqua Farm Term Loan Payable at Inian Overseas Bank Tirupathur Branch 10,84,774 10 Lacs+","Gokul Blue Metals Term Loan Payable at Indian Overseas Bank Tirupathur Branch till 10,76,088 10 Lacs+ Gokul Blue Metals Term Loan Payable at Indian Overseas Bank Tirupathur Branch  34,259 34 Thou+ Hinduja Lyaland Finance Limited 17,08,462 17 Lacs+",Nil,Nil,Nil,Nil,"Rs 39,03,583 39 Lacs+"
2,i,Loans due to Individual / Entity,"KR Periyakaruppan HUF  15,90,022 15 Lacs+ Kallupatu Periyakarupan Sundaram 2,00,000 2 Lacs+ Kallupattu Smt. Sethu 2,50,000 2 Lacs+","Loan from PR gokula Krishnam 15,35,728 15 Lacs+ Loan from AV Meenal 6,15,800 6 Lacs+ Loan from KR Periyakaruppan 1,15,870 1 Lacs+","PR Gokula Krishnan 80,000 80 Thou+",Nil,Nil,Nil,"Rs 43,87,420 43 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"31,24,796 31 Lacs+","50,86,208 50 Lacs+","80,000 80 Thou+",Nil,Nil,Nil,"Rs 82,91,004 82 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 31,24,796 31 Lacs+","Rs 50,86,207 50 Lacs+","Rs 80,000 80 Thou+",Nil,Nil,Nil,"Rs 82,91,003 82 Lacs+"
