,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"5,000 5 Thou+","4,500 4 Thou+",Nil,Nil,Nil,Nil,"Rs 9,500 9 Thou+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Treasury Savings,Secretariat Sub Treasury,Thiruvananthapuram No 79901010000xxxxx  1,60,667 1 Lacs+ SAvings Account,State Bank of India,Mattannur Branch,No 671765xxxxx  92,684 92 Thou+ TReasury Savings, Additional District Treasury Mattannur A/c no-PTSB/94  24,850 24 Thou+ KSFE,Thiruvananthapuram Branch Savings No 163001000xxxxx  1,42,316 1 Lacs+ KSFE,Thiruvananthapuram Branch Non-Prized Chitty Subscription No.53/2019 Chittal No.25 paid Net amount  3,47,528 3 Lacs+ KSFE,Thiruvananthapuram Branch Non-Prized Chitty Subscription No.53/2019 Chittal No.26 paid Net amoun  3,47,528 3 Lacs+ Fixed Deposit in Iritty Block Vanitha Sahakarana Sangham Mattannur,FD Receipt No-2278  78,348 78 Thou+ Fixed Deposit in Iritty Block Vanitha Sahakarana Sangham Mattannur,FD Receipt No-2286  41,731 41 Thou+ Fixed Deposit in Iritty Block Vanitha Sahakarana Sangham Mattannur,FD Receipt No-2324  53,111 53 Thou+ Savings account in Iritty Block Vanitha Sahakarana Sangham Mattannur.Account No.259  40,208 40 Thou+","Fixed Account at Union Bank Of India,Mattannur FD Receipt No 3401020100xxxxx  1,80,000 1 Lacs+ Treasury Savings,Additional District Treasury,Mattannur A/c No.PTSB/238  62,000 62 Thou+ Fixed Deposit in Universal Vanitha Sahakarana Sangham Uravachal FD Receipt No 2xxxxx  50,000 50 Thou+ Fixed Deposit in Porora Service Co-op.Bank.Ltd.Maruthayi FD Receipt No 00xxxxx  5,00,000 5 Lacs+ Fixed Deposit in Porora Service Co-op.Bank.Ltd,Maruthayi FD Receipt No 0xxxxx  2,00,000 2 Lacs+ Fixed Deposit in Porora Service Co-op.Bank.Ltd,Maruthayi FD Receipt No 00xxxxx  1,00,000 1 Lacs+ Indian Postal Department Recurring Deposit No 334923xxxxx  28,000 28 Thou+ Indian Postal Department Recurring Deposit No 355173xxxxx  24,500 24 Thou+",Nil,Nil,Nil,Nil,"Rs 24,73,471 24 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","1500 shares in Malayalam Communications Ltd  15,000 15 Thou+ Share Capital in Kolari Service Co-operative Bank Ltd.Mattannur  2,250 2 Thou+","500 shares in Malayalam Commuications Ltd.  5,000 5 Thou+ Share in Capital in Kolari Service Co-operative Bank Ltd.  2,250 2 Thou+ Share in Capital in Kannur International Airport Ltd.(KIAL)  50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 74,500 74 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Maruti Swift Car No.KL-58-Q-3958,2015  3,50,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,50,000 3 Lacs+"
8,vii,Jewellery (give details weight value),"1.Gold Chain- 1.1/2 Sovereign 2)Gold ring-1/2 Sovereign 3)Gold Bangle-1 Sovereign 4)Gold Ear ring-1/3 Sovereign 1,19,000 1 Lacs+","Gold ring-1 Sovereign  34,000 34 Thou+",Nil,Nil,Nil,Nil,"Rs 1,53,000 1 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"14,70,221 14 Lacs+","15,90,250 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 30,60,471 30 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 14,70,221 14 Lacs+","Rs 15,90,250 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 30,60,471 30 Lacs+"
