,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,00,000 1 Lacs+","75,000 75 Thou+",Nil,Nil,Nil,Nil,"Rs 1,75,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","30,544 30 Thou+","1,76,426 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,06,970 2 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Sajeev Interprises  2,45,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,45,000 2 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,"32,50,000 32 Lacs+ 2,34,000 2 Lacs+ 4,36,000 4 Lacs+ 10,80,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 50,00,000 50 Lacs+"
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,"40,00,000 40 Lacs+","5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 45,00,000 45 Lacs+"
7,vi,"Motor Vehicles (details of make, etc.)","Four Wheeler  60,00,000 60 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 60,00,000 60 Lacs+"
8,vii,Jewellery (give details weight value),Nil,"10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,00,000 10 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 1,03,75,544 1 Crore+","Rs 67,51,426 67 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,71,26,970 1 Crore+"
