,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,06,850 1 Lacs+","78,250 78 Thou+",Nil,Nil,Nil,Nil,"Rs 1,85,100 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","INDIAN BANK  10,696 10 Thou+ ICICI BANK  4,59,154 4 Lacs+ INDIAN BANK  69,276 69 Thou+ SBI 21,968 21 Thou+ SBI  20,000 20 Thou+","SBI 5,096 5 Thou+ AXIS BANK  4,14,611 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,00,801 10 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","KALLAKURUCHI 41 SHARES  10,250 10 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 10,250 10 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","AMMBACITOR TMY1200  50,000 50 Thou+ TYOTA FORTUNER  21,36,350 21 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 21,86,350 21 Lacs+"
8,vii,Jewellery (give details weight value),"100 GR GOLD  4,15,000 4 Lacs+","500 GR GOLD  20,75,000 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 24,90,000 24 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"32,99,546 32 Lacs+","25,72,957 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 58,72,503 58 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 32,99,544 32 Lacs+","Rs 25,72,957 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 58,72,501 58 Lacs+"
