,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"16,92,000 16 Lacs+","1,47,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 18,39,000 18 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","State Bank of India  27,000 27 Thou+ PNB Bank, Jassusar Gate, Bikaner  4,000 4 Thou+ FDR  1,00,000 1 Lacs+","State Bank of India 36,000 36 Thou+ SBI Parliament branch new delhi  40,000 40 Thou+ PNB Bank, Jassusar Gate, Bikaner 9,000 9 Thou+ SBI, Vidhansabha Jaipur  1,12,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,28,000 3 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","Shares of Dunac Automobiles Pvt. Ltd. (5,88,200 Shares)  1,73,92,000 1 Crore+ Shares of Jetha Ram Dudi Motors Pvt. Ltd (625 Shares)  6,000 6 Thou+ Shares of Minolta Finance Ltd.  14,000 14 Thou+ Shares in Indian Mining Co.  11,40,000 11 Lacs+ Gold Bond  2,86,000 2 Lacs+ Shares of Reliance Power  26,000 26 Thou+","Shares of Dunac Automobiles Pvt. Ltd. (6,01,800 Shares)  1,15,58,000 1 Crore+ Shares of Jetha Ram Dudi Motors Pvt. Ltd (1,50,625 Shares)  15,06,000 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,19,28,000 3 Crore+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"PNB Met Life Insurance  52,000 52 Thou+","S.B.I Insurance 10,15,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,67,000 10 Lacs+"
6,v,Personal loans/advance given,"Dunac Automobiles Pvt. Ltd.  2,26,000 2 Lacs+ Jetha Ram Dudi Motors Pvt. Ltd.  18,94,000 18 Lacs+ Indian Mines Co. Pvt. Ltd.  7,000 7 Thou+ Uday Raj Palace Pvt. Ltd.  1,14,70,000 1 Crore+ TDS  13,60,000 13 Lacs+ Advance Tax  1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,50,57,000 1 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)",Nil,"Car Scorpio (RJ07-UC 8787) Purchase on 18.06.2014  3,12,000 3 Lacs+ Car Fortuner (RI 07-UC¬0725 ) Purchase on 26.06.2018  15,86,000 15 Lacs+",Nil,Nil,Nil,Nil,"Rs 18,98,000 18 Lacs+"
8,vii,Jewellery (give details weight value),"Gold Jewellery (1,043 gm)  63,62,000 63 Lacs+","Gold Jewellery (115 gms  7,02,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 70,64,000 70 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Deposit With Krishi Upaj Mandl  10,000 10 Thou+ Sundry Debtors  22,36,000 22 Lacs+ Security Deposit with RSEB  9,000 9 Thou+","Capital Account Balance With Proprietary Concern MIs Jetha Ram Dudi Petrol Pump (Net Worth as on 31.03.2023) 3,55,37,000 3 Crore+ Deposit With Rajasthan Housing Board Bhiwadi Alwar Rajasthan  2,55,000 2 Lacs+ Rajasthan State Agro Industri4s,Development  12,37,000 12 Lacs+ Sundry Debtors  21,26,000 21 Lacs+ TDS Advance Tax  1,72,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,15,82,000 4 Crore+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"4,44,13,000 4 Crore+","5,63,60,000 5 Crore+",Nil,Nil,Nil,Nil,"Rs 10,07,73,000 10 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 4,44,13,000 4 Crore+","Rs 5,63,50,000 5 Crore+",Nil,Nil,Nil,Nil,"Rs 10,07,63,000 10 Crore+"
