,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Laon on Motor Cycle  6,26,000 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,26,000 6 Lacs+"
2,i,Loans due to Individual / Entity,"Mohan Meet 56,35,503 56 Lacs+ MK Peacock Mineral Water Pvt Ltd 28,82,417 28 Lacs+ MK Developers  1,30,05,327 1 Crore+ Bayal Quartz Feldspr Mines 30,48,354 30 Lacs+","MK Devlopers 60,67,817 60 Lacs+ Mohan mines Pvt Ltd 70,80,000 70 Lacs+ Mohan Meet Leasing 3,90,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,81,09,418 3 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"2,51,97,601 2 Crore+","1,35,37,817 1 Crore+",Nil,Nil,Nil,Nil,"Rs 3,87,35,418 3 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,"60,82,198 60 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 60,82,198 60 Lacs+"
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),"60,82,198 60 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 60,82,198 60 Lacs+"
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Aforesaid Dues Of Income Tax Department are under Challenge Before the ITA Tribunal Delhi Vide Appeal Number ITA No.2918/DEL /2023 0,Nil,Nil,Nil,Nil,Nil,Rs 0
19,iv,Totals (Calculated as Sum of Values),"Rs 3,12,79,799 3 Crore+","Rs 1,35,37,817 1 Crore+",Nil,Nil,Nil,Nil,"Rs 4,48,17,616 4 Crore+"
