,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,93,969 1 Lacs+","66,380 66 Thou+",Nil,Nil,Nil,Nil,"Rs 2,60,349 2 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Axis Bank, Jaljog Chouraha, Jodhpur  41,35,374 41 Lacs+ ICICI Bank, Jaljog Chouraha Jodhpur  77,710 77 Thou+ SBI Industrial Branch Jodhpur  9,844 9 Thou+","DCB Bank, Jodhpur  25,925 25 Thou+ UCO Bank, Jodhpur  9,408 9 Thou+ SBI, Jodhpur- FDR  13,04,273 13 Lacs+",Nil,Nil,Nil,Nil,"Rs 55,62,534 55 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","SBI Magnum Comme Fund  1,87,622 1 Lacs+ Share- Ritu Petrol Chemicals  25,000 25 Thou+ PPF A/c  40,27,087 40 Lacs+","PPF A/c  25,00,517 25 Lacs+ Child Advantage Plan  1,59,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 68,99,226 68 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC  53,44,326 53 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 53,44,326 53 Lacs+"
6,v,Personal loans/advance given,"Vishnu Art & Craft  3,17,65,127 3 Crore+ Vishnu Wood Craft  33,96,993 33 Lacs+ Shivam International 89,05,528 89 Lacs+ Shri Krishn International 84,92,963 84 Lacs+ Krishna Infra  1,34,91,982 1 Crore+ Krishna Infrastructure Project  1,40,45,908 1 Crore+ Krishna Wood Craft  1,30,00,000 1 Crore+ Ritu Petro Industries (Ptv.) Ltd  32,20,000 32 Lacs+ Beaty India 4,57,913 4 Lacs+ Lahar Cinema LLP  2,23,980 2 Lacs+ Krishna Associate (-) Rs 194883/-  0 Krishna Group (-) Rs 16301/-  0 Krishna Kumar Vishnoi HUF  11,000 11 Thou+ Lahar Cinema  9,00,000 9 Lacs+ Kishan Singh  30,00,000 30 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 10,09,11,394 10 Crore+"
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,vii,Jewellery (give details weight value),"Gold- 140 Tola  82,00,000 82 Lacs+ Silver- 41 KG  30,67,500 30 Lacs+","Gold- 500 Gram  39,40,000 39 Lacs+ Silver- 10 Kg  1,62,530 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,53,70,030 1 Crore+"
9,viii,"Other assets, such as values of claims / interests","Pistol 1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"12,61,79,826 12 Crore+","81,68,033 81 Lacs+",Nil,Nil,Nil,Nil,"Rs 13,43,47,859 13 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 12,62,79,826 12 Crore+","Rs 81,68,033 81 Lacs+",Nil,Nil,Nil,Nil,"Rs 13,44,47,859 13 Crore+"
