,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,00,000 1 Lacs+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","J&K Bank 1,12,000 1 Lacs+ FDR PNB 50,000 50 Thou+ Cooperative Housing Board Jammu 10,00,000 10 Lacs+",Nil,Nil,"PNB FDR 1,37,000 1 Lacs+ FDR, J&K Bank 7,00,000 7 Lacs+ J&K Bank RD 2,50,000 2 Lacs+","PNB FDR 1,37,000 1 Lacs+ J&K Bank FDR  20,000 20 Thou+ J&K Bank RD 20,000 20 Thou+",Nil,"Rs 24,26,000 24 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","J&K Bank Shere 6000  22,800 22 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 22,800 22 Thou+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC 9,00,000 9 Lacs+","LIC 4,00,000 4 Lacs+",Nil,"Insurance  2,00,000 2 Lacs+","Insurance 2,00,000 2 Lacs+",Nil,"Rs 17,00,000 17 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Safari JK01 AQ 9200  8,56,000 8 Lacs+","Honda WR JK01 AG 2900  9,00,000 9 Lacs+",Nil,Nil,Nil,Nil,"Rs 17,56,000 17 Lacs+"
8,vii,Jewellery (give details weight value),"Gold Medal 20gm 1,50,000 1 Lacs+","Gold 300 Grm  22,50,000 22 Lacs+",Nil,Nil,Nil,Nil,"Rs 24,00,000 24 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"31,90,800 31 Lacs+","36,00,000 36 Lacs+",Nil,"12,87,000 12 Lacs+","3,77,000 3 Lacs+",Nil,"Rs 84,54,800 84 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 31,90,800 31 Lacs+","Rs 36,00,000 36 Lacs+",Nil,"Rs 12,87,000 12 Lacs+","Rs 3,77,000 3 Lacs+",Nil,"Rs 84,54,800 84 Lacs+"
