,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"1,75,000 1 Lacs+","3,25,000 3 Lacs+",Nil,"10,000 10 Thou+","10,000 10 Thou+","12,000 12 Thou+","Rs 5,32,000 5 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","sbi raipur 10,83,213 10 Lacs+ axis bank dunda  0","sbi raipur  4,00,484 4 Lacs+",Nil,"sbi raipur  10,106 10 Thou+",sbi raipur  188 1 Hund+,"sbi raipur 17,990 17 Thou+","Rs 15,11,981 15 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,"honda active cg15dk1283 2018 70,000 70 Thou+",Nil,Nil,"Rs 70,000 70 Thou+"
8,vii,Jewellery (give details weight value),"gold 50gm  3,00,000 3 Lacs+","gold 300gm  18,00,000 18 Lacs+ silver 3kg  2,27,500 2 Lacs+",Nil,"gold 25gm 1,50,000 1 Lacs+ silver 100gm 7,000 7 Thou+","gold 20gm  1,20,000 1 Lacs+ silver 100gm  7,000 7 Thou+","gold 20gm  1,20,000 1 Lacs+","Rs 27,31,500 27 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"15,58,213 15 Lacs+","27,52,984 27 Lacs+",Nil,"2,47,106 2 Lacs+","1,37,188 1 Lacs+","1,49,990 1 Lacs+","Rs 48,45,481 48 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 15,58,213 15 Lacs+","Rs 27,52,984 27 Lacs+",Nil,"Rs 2,47,106 2 Lacs+","Rs 1,37,188 1 Lacs+","Rs 1,49,990 1 Lacs+","Rs 48,45,481 48 Lacs+"
