,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"70,532 70 Thou+","50,722 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,21,254 1 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SB A/c 1,19,722 1 Lacs+","SB A/c 88,252 88 Thou+",Nil,Nil,Nil,Nil,"Rs 2,07,974 2 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Premium  1,20,274 1 Lacs+","MAX Life Insurance 3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,20,274 4 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Super Splender Hero Honda Motors Ltd. WB60E9362, Year 2010  46,050 46 Thou+ Bolero Plus A/c Mahindra WB74X0044 Year 2011  6,14,850 6 Lacs+ Scorpio S10, Mahindra & Mahindra WB60M1100 Year 2015  12,00,227 12 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 18,61,127 18 Lacs+"
8,vii,Jewellery (give details weight value),"15 Gram 69,000 69 Thou+","450 Gram  20,70,000 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 21,39,000 21 Lacs+"
9,viii,"Other assets, such as values of claims / interests","Licensed Revolver 85,652 85 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 85,652 85 Thou+"
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"23,26,307 23 Lacs+","25,08,974 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 48,35,281 48 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 23,26,307 23 Lacs+","Rs 25,08,974 25 Lacs+",Nil,Nil,Nil,Nil,"Rs 48,35,281 48 Lacs+"
