,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Sharad Vikas Soc. Yadwar, Crop Loan, 3,00,000 3 Lacs+ Khawati Loan  90,000 90 Thou+ Personal Bank  60,000 60 Thou+ Vehicle Loan Fortuner Sangali Urban Co-op Bank Ltd, Sangali Branch Jaisingpur, A/c No. 0230060130000683  12,36,655 12 Lacs+ SBI & Sons  2,29,31,162 2 Crore+","Sharad Vikas Soc. Yadwar, Crop Loan, 3,00,000 3 Lacs+ Khawati Loan 90,000 90 Thou+ Personal Loan  60,000 60 Thou+",Nil,Nil,Nil,Nil,"Rs 2,50,67,817 2 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"2,46,17,817 2 Crore+","4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,50,67,817 2 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 2,46,17,817 2 Crore+","Rs 4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,50,67,817 2 Crore+"
