,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"Punjab National BankPension Br. Hoshiarpur , Car Loan 1,25,857 1 Lacs+ Union Bank of India Br. Arya Samaj Road Hoshiarpur , Housing Loan 42,33,404 42 Lacs+ Union Bank of India Br. Arya Samaj Road Hoshiarpur , Agriculture Loan 2,92,509 2 Lacs+ Loan from LIC Hoshiarpur , Policy No. 131649544  1,13,355 1 Lacs+ LIC Term Loan Policy No. 133200873  3,53,576 3 Lacs+ LIC Term Laon Policy No. 132348145  1,51,854 1 Lacs+ Term Loan Policy No. 131655983  6,46,040 6 Lacs+ Term Loan Policy No. 133687228  9,22,477 9 Lacs+","Loan from LIC Hoshiarpur Policy No.133386500  3,68,308 3 Lacs+ Term Loan Policy No. 132348772  1,24,658 1 Lacs+ Term Loan Policy No. 132915731  1,07,659 1 Lacs+ Term Loan Policy No. 133200856  2,71,910 2 Lacs+ Term Loan Policy No. 133686536  8,79,418 8 Lacs+",Nil,"Loan from LIC Hoshiarpur Policy No. 133384911  6,36,867 6 Lacs+ Term Loan Policy No. 131655502 2,66,360 2 Lacs+ Term Loan Policy No.131655760  2,68,331 2 Lacs+ Term Loan Policy No.132350445  1,58,641 1 Lacs+ Term Loan Policy No. 133947128  47,597 47 Thou+","Loan from LIC Hoshiarpur Term Loan Policy No. 131655517  2,82,156 2 Lacs+ Loan from LIC Hoshiarpur Term Loan Policy No.132350442  1,56,948 1 Lacs+ Loan from LIC Hoshiarpur Term Loan Policy No.133679505  1,56,330 1 Lacs+ Loan from LIC Hoshiarpur Term Loan Policy No.133679506  1,56,330 1 Lacs+ Loan from LIC Hoshiarpur Term Loan Policy No.133689802  1,45,697 1 Lacs+",Nil,"Rs 1,08,66,282 1 Crore+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"68,39,072 68 Lacs+","17,51,953 17 Lacs+",Nil,"13,77,796 13 Lacs+","8,97,461 8 Lacs+",Nil,"Rs 1,08,66,282 1 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 68,39,072 68 Lacs+","Rs 17,51,953 17 Lacs+",Nil,"Rs 13,77,796 13 Lacs+","Rs 8,97,461 8 Lacs+",Nil,"Rs 1,08,66,282 1 Crore+"
