,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"6,50,000 6 Lacs+","4,50,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 11,00,000 11 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI Branch Sohagpur, No 3195546xxxxx  10,000 10 Thou+ Election Purpose, HDFC Bank Branch Korba, No 5010067442xxxxx  0","Chhattisgarh Rajya Gramin Bank, No 7706517xxxxx  20,000 20 Thou+",Nil,Nil,Nil,Nil,"Rs 30,000 30 Thou+"
3,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Bolero CG11BB0398 Year 2008  2,00,000 2 Lacs+ Bus 709, CG12AN9773 Year 2009  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 7,00,000 7 Lacs+"
8,vii,Jewellery (give details weight value),"Gold 50 gm  3,00,000 3 Lacs+","Gold 100 gm  6,00,000 6 Lacs+ Silver 100 gm  70,000 70 Thou+",Nil,Nil,Nil,Nil,"Rs 9,70,000 9 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"16,60,000 16 Lacs+","11,40,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 28,00,000 28 Lacs+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 16,60,000 16 Lacs+","Rs 11,40,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 28,00,000 28 Lacs+"
