,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Cash,"8,00,000 8 Lacs+","2,00,000 2 Lacs+",Nil,"9,00,000 9 Lacs+","6,00,000 6 Lacs+","2,00,000 2 Lacs+","Rs 27,00,000 27 Lacs+"
2,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","C.D.C.C Bank Tarikere Branch 3,40,745 3 Lacs+ K.S.C.A.B,L.H Branch Bangalore 5,447 5 Thou+ Siva Sahakari Bank Tarikere Branch 24,61,692.80 24 Lacs+ Canara Bank Tarikere 41,891.51 41 Thou+ R.V.S.S.N SB AC 9,364 9 Thou+ SBI Tarikere Branh 7,000 7 Thou+ SBI Tarikere Branch 16,712 16 Thou+","Canara Bank Tarikere Branch 1,29,697.11 1 Lacs+ Shiva Sahakari Bank ,Tarikere Branch 1,46,176.30 1 Lacs+",Nil,"Canara Bank Tarikere Branch  11,409.63 11 Thou+ Shiva Sahakari Bank ,Tarikere Branch  35,46,122 35 Lacs+ S.D.C.C Bank Tarikere Branch 64,368 64 Thou+ S.D.C.C Bank Tarikere Branch 2,08,293 2 Lacs+","Shiva Sahakari Bank ,Tarikere Branch  4,417.43 4 Thou+ S.D.C.C Bank Tarikere Branch  1,820 1 Thou+ Shri Revannasiddeshwara Prathamika Krushi Puthina Sahakara Society Tarikere Branch  747 7 Hund+","SBI Tarikere Branch 5,450.70 5 Thou+","Rs 70,01,353.48 70 Lacs+"
3,iii,"Bonds, Debentures and Shares in companies","MLA Credit Co-operative Bank 2,000 2 Thou+ MLA House Construction Co-operative Society Bangalore 1,000 1 Thou+ Shri Revannasiddeshwara Prathamika Krushi Puthina Sahakara Society Tarikere Branch, 21,475 21 Thou+","Saibaba Stone Crusher Tarikere Taluk 22,93,119 22 Lacs+ Crusher Investment Income  3,40,039 3 Lacs+ Banashankari Stone Crusher 5,00,000 5 Lacs+ Anjandri Stone Crusher  0*(Value Not Given)",Nil,Shri Revannasiddeshwara Prathamika Krushi Puthina Sahakara Society Tarikere Branch dividend 163.5  250 2 Hund+ Vinayaka Chitramandira Tarikere Partnership 1/14  0*(Value Not Given),"Shri Revannasiddeshwara Prathamika Krushi Puthina Sahakara Society Tarikere Branch, dividend 9963  26,050 26 Thou+",Nil,"Rs 31,83,933 31 Lacs+"
4,iv,"(a)  NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil
5,iv,(b) LIC or other insurance Policies,"LIC Policy no:620185254  50,000 50 Thou+ LIC Policy no: 624610656  10,00,000 10 Lacs+ LIC Policy no:629560597  2,00,000 2 Lacs+ LIC Policy no:625464166  1,50,000 1 Lacs+ LIC Policy no:621916913  5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 19,00,000 19 Lacs+"
6,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,vi,"Motor Vehicles (details of make, etc.)","Innova Car purchased 2010  12,00,000 12 Lacs+ Tractor purchased 2006  3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Innova Car purchased 2022  7,00,000 7 Lacs+","Rs 22,00,000 22 Lacs+"
8,vii,Jewellery (give details weight value),"200 grams Gold  11,00,000 11 Lacs+","400 grams Gold  22,00,000 22 Lacs+ 2000 grams Silver  1,58,000 1 Lacs+",Nil,"100 grams 5,50,000 5 Lacs+","200 grams Gold  11,00,000 11 Lacs+","250 grams Gold  13,75,000 13 Lacs+","Rs 64,83,000 64 Lacs+"
9,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,Gross Total Value (as per Affidavit),Gross Total Value (as per Affidavit),"82,32,579 82 Lacs+","59,67,031.41 59 Lacs+",Nil,"52,16,238.13 52 Lacs+","17,42,997.43 17 Lacs+","22,80,450.70 22 Lacs+","Rs 2,34,39,296.67 2 Crore+"
11,Totals (Calculated as Sum of Values),Totals (Calculated as Sum of Values),"Rs 82,07,327.31 82 Lacs+","Rs 59,67,031.41 59 Lacs+",Nil,"Rs 52,80,442.63 52 Lacs+","Rs 17,33,034.43 17 Lacs+","Rs 22,80,450.70 22 Lacs+","Rs 2,34,68,286.48 2 Crore+"
