,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"SBI ADB Sheikhpura DG  4,11,969 4 Lacs+ SBI ADB Sheikhpura TL COl Free Automatice Loan  5,40,015 5 Lacs+ SBI ADB Sheikhpura MC FITL COVID-19  1,75,568 1 Lacs+ SBI ADB Sheikhpura CC A/c No. 38089999187  21,22,794 21 Lacs+ Axis Bank , Flat Loan  15,33,054 15 Lacs+ ICICI Bank Car Loan  4,97,780 4 Lacs+ ICICI Bank Car Loan  24,18,362 24 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 76,99,542 76 Lacs+"
2,i,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"76,99,542 76 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 76,99,542 76 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","42,200 42 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 42,200 42 Thou+"
19,iv,Totals (Calculated as Sum of Values),"Rs 77,41,742 77 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 77,41,742 77 Lacs+"
