,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,"IDBI Home Loan  11,04,988 11 Lacs+ IDBI Home Loan  11,05,202 11 Lacs+ IDBI Home Loan  2,531 2 Thou+ IDBI Home Loan  2,536 2 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 22,15,257 22 Lacs+"
2,i,Loans due to Individual / Entity,"Damyantiben Pansheriya  2,00,000 2 Lacs+ Gitaben Pansheriya  10,50,831 10 Lacs+ Gordhanbhai Popatbhai  1,00,000 1 Lacs+ Kishorbhai Pansheriya  9,00,000 9 Lacs+ Parth Bavishi  1,45,50,000 1 Crore+ Parvatiben Pansheriya  8,00,000 8 Lacs+ Rudra Developers  2,50,000 2 Lacs+","Damyantiben Pansheriya  2,00,000 2 Lacs+ Jenish Pansheriya  10,00,000 10 Lacs+ Kishorbhai Pansheriya  7,00,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,97,50,831 1 Crore+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"2,00,66,008 2 Crore+","10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,10,66,008 2 Crore+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil
19,iv,Totals (Calculated as Sum of Values),"Rs 2,00,66,088 2 Crore+","Rs 19,00,000 19 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,19,66,088 2 Crore+"
