,0,1,2,3,4,5,6,7,8
0,Sr No,Description,self,spouse,huf,dependent1,dependent2,dependent3,
1,i,Loans from Banks / FIs,Nil,"BOI Raipur (House Loan) 1/4th Shares Loan Amount Rs 27637000/- 69,09,000 69 Lacs+",Nil,Nil,Nil,Nil,"Rs 69,09,000 69 Lacs+"
2,i,Loans due to Individual / Entity,"Shri Puran Dal Mill, Family Loan  1,91,000 1 Lacs+ Brijmohan HUF, Family Loan  5,00,000 5 Lacs+ Jain Irigation System, Security Deposit  2,25,000 2 Lacs+ Orange INC, Family Loan  5,00,000 5 Lacs+","Shri Puran Dal Mill, Family Loan  26,000 26 Thou+ Smt Draupati Devi Agarwal, Family Loan  4,00,000 4 Lacs+ Shri Heeralal Agarwal, Family Loan  4,00,000 4 Lacs+ Shri Nandkishore Agarwal, Family Loan  2,00,000 2 Lacs+ Orange INC, Family Loan 5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,"Rs 29,42,000 29 Lacs+"
3,i,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil
4,i,Grand Total of Liabilities (as per affidavit),"14,16,000 14 Lacs+","84,35,000 84 Lacs+",Nil,Nil,Nil,Nil,"Rs 98,51,000 98 Lacs+"
5,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil
6,ii,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil
7,ii,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil
8,ii,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil
9,ii,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil
10,ii,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
11,ii,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
12,ii,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
13,ii,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
14,ii,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
15,ii,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
16,ii,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil
17,iii,Grand Total of all Govt Dues (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil
18,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending","C.G. Awas Sangh Tagore Nagar Raipur (Liability dispute pending in Cooperative Court)  3,35,000 3 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,35,000 3 Lacs+"
19,iv,Totals (Calculated as Sum of Values),"Rs 17,51,000 17 Lacs+","Rs 84,35,000 84 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,01,86,000 1 Crore+"
